indx,T,PE,rU,nSi,nC,nacc_insSi,nacc_delSi,nacc_insC,nacc_delC,GammaO,Eslab,EbulkAgO,EbulkO,Phi,A,redPot
3183,486.56989,-489.29045,,36,37,0,2,2,3,,,,,,,-42.013334
3184,492.81809,-489.31092,,36,37,0,2,2,3,,,,,,,-42.033804
3185,501.19854,-489.35176,,36,37,0,2,2,3,,,,,,,-42.074645
3186,511.42119,-489.41131,,36,37,0,2,2,3,,,,,,,-42.134192
3187,523.82954,-489.4941,,36,37,0,2,2,3,,,,,,,-42.216985
3188,536.79751,-489.58731,,36,37,0,2,2,3,,,,,,,-42.310192
3189,547.98406,-489.67196,,36,37,0,2,2,3,,,,,,,-42.394844
3190,555.93225,-489.737,,36,37,0,2,2,3,,,,,,,-42.459882
3191,559.59809,-489.77447,,36,37,0,2,2,3,,,,,,,-42.497359
3192,559.14634,-489.78657,,36,37,0,2,2,3,,,,,,,-42.509452
3193,555.03021,-489.77713,,36,37,0,2,2,3,,,,,,,-42.500011
3194,548.92686,-489.76045,,36,37,0,2,2,3,,,,,,,-42.483337
3195,541.8497,-489.74451,,36,37,0,2,2,3,,,,,,,-42.467396
3196,533.65284,-489.72662,,36,37,0,2,2,3,,,,,,,-42.44951
3197,522.97241,-489.69274,,36,37,0,2,2,3,,,,,,,-42.415627
3198,507.9924,-489.62395,,36,37,0,2,2,3,,,,,,,-42.346839
3199,489.35556,-489.52264,,36,37,0,2,2,3,,,,,,,-42.245522
3200,470.69087,-489.41809,,36,37,0,2,2,3,,,,,,,-42.140977
3201,455.06927,-489.33526,,36,37,0,2,2,3,,,,,,,-42.058145
3202,443.9461,-489.28559,,36,37,0,2,2,3,,,,,,,-42.008471
3203,436.30853,-489.25887,,36,37,0,2,2,3,,,,,,,-41.981759
3204,434.10304,-489.27232,,36,37,0,2,2,3,,,,,,,-41.995207
3205,439.37955,-489.34476,,36,37,0,2,2,3,,,,,,,-42.06764
3206,452.32871,-489.47889,,36,37,0,2,2,3,,,,,,,-42.201771
3207,470.60969,-489.65523,,36,37,0,2,2,3,,,,,,,-42.378114
3208,489.00497,-489.82902,,36,37,0,2,2,3,,,,,,,-42.551904
3209,501.56507,-489.94917,,36,37,0,2,2,3,,,,,,,-42.672059
3210,505.12741,-489.98934,,36,37,0,2,2,3,,,,,,,-42.712221
3211,503.29428,-489.98355,,36,37,0,2,2,3,,,,,,,-42.70644
3212,495.71701,-489.92915,,36,37,0,2,2,3,,,,,,,-42.652039
3213,485.3195,-489.85221,,36,37,0,2,2,3,,,,,,,-42.575095
3214,476.42082,-489.7907,,36,37,0,2,2,3,,,,,,,-42.51359
3215,469.47653,-489.74737,,36,37,0,2,2,3,,,,,,,-42.470257
3216,466.85142,-489.74222,,36,37,0,2,2,3,,,,,,,-42.465105
3217,468.85183,-489.77696,,36,37,0,2,2,3,,,,,,,-42.499842
3218,473.97364,-489.83752,,36,37,0,2,2,3,,,,,,,-42.560408
3219,478.88954,-489.89381,,36,37,0,2,2,3,,,,,,,-42.616692
3220,483.62272,-489.9462,,36,37,0,2,2,3,,,,,,,-42.669086
3221,488.31754,-489.99641,,36,37,0,2,2,3,,,,,,,-42.719294
3222,491.77707,-490.03408,,36,37,0,2,2,3,,,,,,,-42.75696
3223,493.05512,-490.051,,36,37,0,2,2,3,,,,,,,-42.773887
3224,491.96545,-490.04561,,36,37,0,2,2,3,,,,,,,-42.768497
3225,488.26409,-490.01535,,36,37,0,2,2,3,,,,,,,-42.738239
3226,483.32798,-489.97195,,36,37,0,2,2,3,,,,,,,-42.694832
3227,479.22716,-489.93319,,36,37,0,2,2,3,,,,,,,-42.656073
3228,478.48072,-489.92106,,36,37,0,2,2,3,,,,,,,-42.643944
3229,482.77688,-489.95049,,36,37,0,2,2,3,,,,,,,-42.673374
3230,489.75755,-490.00049,,36,37,0,2,2,3,,,,,,,-42.723376
3231,495.43865,-490.03593,,36,37,0,2,2,3,,,,,,,-42.758818
3232,498.08674,-490.04201,,36,37,0,2,2,3,,,,,,,-42.764892
3233,498.54559,-490.0269,,36,37,0,2,2,3,,,,,,,-42.74978
3234,497.58756,-489.99764,,36,37,0,2,2,3,,,,,,,-42.720529
3235,496.68578,-489.96739,,36,37,0,2,2,3,,,,,,,-42.690276
3236,497.36396,-489.94964,,36,37,0,2,2,3,,,,,,,-42.672529
3237,502.18788,-489.96758,,36,37,0,2,2,3,,,,,,,-42.690465
3238,509.24839,-490.00444,,36,37,0,2,2,3,,,,,,,-42.727326
3239,515.89334,-490.03736,,36,37,0,2,2,3,,,,,,,-42.760247
3240,520.20112,-490.05031,,36,37,0,2,2,3,,,,,,,-42.773195
3241,518.52751,-490.0113,,36,37,0,2,2,3,,,,,,,-42.734182
3242,511.68307,-489.92771,,36,37,0,2,2,3,,,,,,,-42.650597
3243,505.11047,-489.84776,,36,37,0,2,2,3,,,,,,,-42.570641
3244,504.11889,-489.81822,,36,37,0,2,2,3,,,,,,,-42.541107
3245,509.78597,-489.84837,,36,37,0,2,2,3,,,,,,,-42.571251
3246,519.67367,-489.9167,,36,37,0,2,2,3,,,,,,,-42.639583
3247,534.49045,-490.03151,,36,37,0,2,2,3,,,,,,,-42.754397
3248,550.19311,-490.15925,,36,37,0,2,2,3,,,,,,,-42.882131
3249,561.31738,-490.25441,,36,37,0,2,2,3,,,,,,,-42.97729
3250,563.52812,-490.28119,,36,37,0,2,2,3,,,,,,,-43.004079
3251,557.37782,-490.24624,,36,37,0,2,2,3,,,,,,,-42.969121
3252,544.51691,-490.16395,,36,37,0,2,2,3,,,,,,,-42.886836
3253,528.27335,-490.06237,,36,37,0,2,2,3,,,,,,,-42.785253
3254,509.48694,-489.94595,,36,37,0,2,2,3,,,,,,,-42.668835
3255,493.35988,-489.8584,,36,37,0,2,2,3,,,,,,,-42.581284
3256,483.14272,-489.8267,,36,37,0,2,2,3,,,,,,,-42.549584
3257,476.98574,-489.83261,,36,37,0,2,2,3,,,,,,,-42.5555
3258,475.71958,-489.88314,,36,37,0,2,2,3,,,,,,,-42.606027
3259,477.87093,-489.96493,,36,37,0,2,2,3,,,,,,,-42.687817
3260,480.17092,-490.04882,,36,37,0,2,2,3,,,,,,,-42.771705
3261,477.87979,-490.09158,,36,37,0,2,2,3,,,,,,,-42.814466
3262,471.55248,-490.09712,,36,37,0,2,2,3,,,,,,,-42.820001
3263,462.97276,-490.07994,,36,37,0,2,2,3,,,,,,,-42.802828
3264,454.00329,-490.05513,,36,37,0,2,2,3,,,,,,,-42.778017
3265,447.08135,-490.04331,,36,37,0,2,2,3,,,,,,,-42.766196
3266,443.86786,-490.05866,,36,37,0,2,2,3,,,,,,,-42.781549
3267,443.79521,-490.09577,,36,37,0,2,2,3,,,,,,,-42.818659
3268,446.83763,-490.15449,,36,37,0,2,2,3,,,,,,,-42.877377
3269,449.34399,-490.20198,,36,37,0,2,2,3,,,,,,,-42.924861
3270,449.09148,-490.21805,,36,37,0,2,2,3,,,,,,,-42.940937
3271,448.10066,-490.22054,,36,37,0,2,2,3,,,,,,,-42.943423
3272,448.06976,-490.22408,,36,37,0,2,2,3,,,,,,,-42.946968
3273,450.62903,-490.2426,,36,37,0,2,2,3,,,,,,,-42.965489
3274,457.01717,-490.28647,,36,37,0,2,2,3,,,,,,,-43.009352
3275,466.7386,-490.35041,,36,37,0,2,2,3,,,,,,,-43.073294
3276,477.47892,-490.41299,,36,37,0,2,2,3,,,,,,,-43.135878
3277,483.98715,-490.42635,,36,37,0,2,2,3,,,,,,,-43.149232
3278,488.53522,-490.41085,,36,37,0,2,2,3,,,,,,,-43.133732
3279,489.79318,-490.35381,,36,37,0,2,2,3,,,,,,,-43.076696
3280,490.53819,-490.27989,,36,37,0,2,2,3,,,,,,,-43.002778
3281,495.41951,-490.23057,,36,37,0,2,2,3,,,,,,,-42.953457
3282,506.74738,-490.22701,,36,37,0,2,2,3,,,,,,,-42.949898
3283,522.46316,-490.25269,,36,37,0,2,2,3,,,,,,,-42.975579
3284,539.38339,-490.28363,,36,37,0,2,2,3,,,,,,,-43.006517
3285,555.49322,-490.30796,,36,37,0,2,2,3,,,,,,,-43.030842
3286,567.68629,-490.30439,,36,37,0,2,2,3,,,,,,,-43.027277
3287,577.21341,-490.28981,,36,37,0,2,2,3,,,,,,,-43.012697
3288,582.84405,-490.25684,,36,37,0,2,2,3,,,,,,,-42.979727
3289,579.55752,-490.16202,,36,37,0,2,2,3,,,,,,,-42.884903
3290,568.2004,-490.01266,,36,37,0,2,2,3,,,,,,,-42.735546
3291,553.95401,-489.8527,,36,37,0,2,2,3,,,,,,,-42.575584
3292,540.00685,-489.70719,,36,37,0,2,2,3,,,,,,,-42.430076
3293,531.86715,-489.62253,,36,37,0,2,2,3,,,,,,,-42.345411
3294,531.57228,-489.61515,,36,37,0,2,2,3,,,,,,,-42.33804
3295,537.93569,-489.67423,,36,37,0,2,2,3,,,,,,,-42.397113
3296,546.41208,-489.76007,,36,37,0,2,2,3,,,,,,,-42.482953
3297,551.98733,-489.82962,,36,37,0,2,2,3,,,,,,,-42.552509
3298,549.30036,-489.83602,,36,37,0,2,2,3,,,,,,,-42.558905
3299,541.85591,-489.81122,,36,37,0,2,2,3,,,,,,,-42.534106
3300,534.81874,-489.80164,,36,37,0,2,2,3,,,,,,,-42.524529
3301,526.83336,-489.79484,,36,37,0,2,2,3,,,,,,,-42.517725
3302,513.64661,-489.75172,,36,37,0,2,2,3,,,,,,,-42.474606
3303,494.67579,-489.66443,,36,37,0,2,2,3,,,,,,,-42.387319
3304,474.27017,-489.56886,,36,37,0,2,2,3,,,,,,,-42.291747
3305,455.49447,-489.48908,,36,37,0,2,2,3,,,,,,,-42.211963
3306,442.09701,-489.45618,,36,37,0,2,2,3,,,,,,,-42.179063
3307,434.51608,-489.4725,,36,37,0,2,2,3,,,,,,,-42.195381
3308,429.26504,-489.50537,,36,37,0,2,2,3,,,,,,,-42.228256
3309,423.48598,-489.52744,,36,37,0,2,2,3,,,,,,,-42.250326
3310,419.2596,-489.55641,,36,37,0,2,2,3,,,,,,,-42.279294
3311,416.4186,-489.59003,,36,37,0,2,2,3,,,,,,,-42.312917
3312,414.77818,-489.62609,,36,37,0,2,2,3,,,,,,,-42.348973
3313,416.66282,-489.68551,,36,37,0,2,2,3,,,,,,,-42.408397
3314,422.7273,-489.77457,,36,37,0,2,2,3,,,,,,,-42.49746
3315,432.04955,-489.88563,,36,37,0,2,2,3,,,,,,,-42.608513
3316,442.7841,-490.00264,,36,37,0,2,2,3,,,,,,,-42.725528
3317,455.11578,-490.12821,,36,37,0,2,2,3,,,,,,,-42.851095
3318,465.71347,-490.23307,,36,37,0,2,2,3,,,,,,,-42.955959
3319,473.98791,-490.31259,,36,37,0,2,2,3,,,,,,,-43.035478
3320,483.19902,-490.39679,,36,37,0,2,2,3,,,,,,,-43.119673
3321,495.50728,-490.50595,,36,37,0,2,2,3,,,,,,,-43.228837
3322,510.24036,-490.63555,,36,37,0,2,2,3,,,,,,,-43.358434
3323,523.33351,-490.75135,,36,37,0,2,2,3,,,,,,,-43.474238
3324,530.46355,-490.81732,,36,37,0,2,2,3,,,,,,,-43.540205
3325,528.79903,-490.81015,,36,37,0,2,2,3,,,,,,,-43.533032
3326,520.64579,-490.75126,,36,37,0,2,2,3,,,,,,,-43.474145
3327,508.80808,-490.66494,,36,37,0,2,2,3,,,,,,,-43.387822
3328,494.38993,-490.55893,,36,37,0,2,2,3,,,,,,,-43.281814
3329,479.71762,-490.45148,,36,37,0,2,2,3,,,,,,,-43.174364
3330,466.64957,-490.35663,,36,37,0,2,2,3,,,,,,,-43.079513
3331,454.46096,-490.2653,,36,37,0,2,2,3,,,,,,,-42.988184
3332,443.42142,-490.17768,,36,37,0,2,2,3,,,,,,,-42.900564
3333,434.41708,-490.09984,,36,37,0,2,2,3,,,,,,,-42.822722
3334,427.41998,-490.02978,,36,37,0,2,2,3,,,,,,,-42.75266
3335,424.17202,-489.98177,,36,37,0,2,2,3,,,,,,,-42.704653
3336,427.91474,-489.9839,,36,37,0,2,2,3,,,,,,,-42.706781
3337,439.27187,-490.04093,,36,37,0,2,2,3,,,,,,,-42.763819
3338,455.943,-490.13208,,36,37,0,2,2,3,,,,,,,-42.854968
3339,475.96741,-490.24085,,36,37,0,2,2,3,,,,,,,-42.963739
3340,498.34304,-490.36099,,36,37,0,2,2,3,,,,,,,-43.083872
3341,519.71019,-490.46628,,36,37,0,2,2,3,,,,,,,-43.189162
3342,535.56114,-490.52138,,36,37,0,2,2,3,,,,,,,-43.244263
3343,541.98586,-490.49586,,36,37,0,2,2,3,,,,,,,-43.218747
3344,541.13748,-490.4127,,36,37,0,2,2,3,,,,,,,-43.135589
3345,534.22335,-490.28365,,36,37,0,2,2,3,,,,,,,-43.00654
3346,522.62499,-490.1202,,36,37,0,2,2,3,,,,,,,-42.843085
3347,509.60093,-489.94968,,36,37,0,2,2,3,,,,,,,-42.672567
3348,497.40727,-489.78974,,36,37,0,2,2,3,,,,,,,-42.512625
3349,488.37094,-489.65888,,36,37,0,2,2,3,,,,,,,-42.38177
3350,482.39089,-489.55407,,36,37,0,2,2,3,,,,,,,-42.276951
3351,481.47626,-489.49198,,36,37,0,2,2,3,,,,,,,-42.214868
3352,486.95909,-489.48379,,36,37,0,2,2,3,,,,,,,-42.206675
3353,495.80792,-489.50217,,36,37,0,2,2,3,,,,,,,-42.225056
3354,506.69542,-489.53635,,36,37,0,2,2,3,,,,,,,-42.259233
3355,518.76581,-489.58028,,36,37,0,2,2,3,,,,,,,-42.303161
3356,530.96572,-489.62671,,36,37,0,2,2,3,,,,,,,-42.349598
3357,544.97349,-489.69331,,36,37,0,2,2,3,,,,,,,-42.416191
3358,559.77807,-489.77372,,36,37,0,2,2,3,,,,,,,-42.496601
3359,572.77905,-489.84779,,36,37,0,2,2,3,,,,,,,-42.570676
3360,581.50448,-489.89653,,36,37,0,2,2,3,,,,,,,-42.619415
3361,584.89038,-489.91298,,36,37,0,2,2,3,,,,,,,-42.635863
3362,584.15786,-489.90983,,36,37,0,2,2,3,,,,,,,-42.632711
3363,581.07248,-489.90386,,36,37,0,2,2,3,,,,,,,-42.626745
3364,577.35754,-489.91146,,36,37,0,2,2,3,,,,,,,-42.634345
3365,571.73638,-489.92205,,36,37,0,2,2,3,,,,,,,-42.644939
3366,562.89464,-489.92442,,36,37,0,2,2,3,,,,,,,-42.647302
3367,550.08319,-489.91125,,36,37,0,2,2,3,,,,,,,-42.634136
3368,534.4544,-489.89058,,36,37,0,2,2,3,,,,,,,-42.613461
3369,518.64522,-489.88188,,36,37,0,2,2,3,,,,,,,-42.604769
3370,504.54099,-489.89629,,36,37,0,2,2,3,,,,,,,-42.619177
3371,490.81354,-489.91441,,36,37,0,2,2,3,,,,,,,-42.637293
3372,479.02982,-489.94234,,36,37,0,2,2,3,,,,,,,-42.66523
3373,470.63453,-489.98692,,36,37,0,2,2,3,,,,,,,-42.709805
3374,464.15266,-490.03075,,36,37,0,2,2,3,,,,,,,-42.753639
3375,458.35401,-490.06093,,36,37,0,2,2,3,,,,,,,-42.783813
3376,453.069,-490.07612,,36,37,0,2,2,3,,,,,,,-42.799004
3377,448.10857,-490.07618,,36,37,0,2,2,3,,,,,,,-42.799065
3378,443.28884,-490.06168,,36,37,0,2,2,3,,,,,,,-42.784564
3379,438.55734,-490.03438,,36,37,0,2,2,3,,,,,,,-42.757265
3380,434.13927,-489.99827,,36,37,0,2,2,3,,,,,,,-42.721156
3381,429.74915,-489.95232,,36,37,0,2,2,3,,,,,,,-42.675207
3382,425.39144,-489.89753,,36,37,0,2,2,3,,,,,,,-42.620413
3383,423.11333,-489.85303,,36,37,0,2,2,3,,,,,,,-42.575913
3384,424.31151,-489.83182,,36,37,0,2,2,3,,,,,,,-42.554702
3385,429.86449,-489.84222,,36,37,0,2,2,3,,,,,,,-42.565105
3386,439.74289,-489.88454,,36,37,0,2,2,3,,,,,,,-42.607428
3387,452.29615,-489.94488,,36,37,0,2,2,3,,,,,,,-42.66776
3388,465.2671,-490.00443,,36,37,0,2,2,3,,,,,,,-42.727315
3389,475.74538,-490.03882,,36,37,0,2,2,3,,,,,,,-42.761704
3390,482.15591,-490.0358,,36,37,0,2,2,3,,,,,,,-42.758684
3391,482.63387,-489.97991,,36,37,0,2,2,3,,,,,,,-42.702793
3392,475.25217,-489.85425,,36,37,0,2,2,3,,,,,,,-42.57714
3393,464.10726,-489.69536,,36,37,0,2,2,3,,,,,,,-42.418249
3394,453.9112,-489.54413,,36,37,0,2,2,3,,,,,,,-42.267012
3395,447.49627,-489.42445,,36,37,0,2,2,3,,,,,,,-42.147331
3396,446.97288,-489.35412,,36,37,0,2,2,3,,,,,,,-42.07701
3397,452.4974,-489.33401,,36,37,0,2,2,3,,,,,,,-42.056897
3398,464.51272,-489.36858,,36,37,0,2,2,3,,,,,,,-42.091462
3399,483.25429,-489.46135,,36,37,0,2,2,3,,,,,,,-42.184231
3400,506.91944,-489.59872,,36,37,0,2,2,3,,,,,,,-42.321603
3401,532.43162,-489.75696,,36,37,0,2,2,3,,,,,,,-42.479846
3402,556.55343,-489.91176,,36,37,0,2,2,3,,,,,,,-42.634644
3403,576.05533,-490.03881,,36,37,0,2,2,3,,,,,,,-42.761699
3404,588.17625,-490.11704,,36,37,0,2,2,3,,,,,,,-42.839928
3405,591.7496,-490.13784,,36,37,0,2,2,3,,,,,,,-42.860727
3406,586.14518,-490.09518,,36,37,0,2,2,3,,,,,,,-42.818063
3407,569.64227,-489.97059,,36,37,0,2,2,3,,,,,,,-42.69348
3408,547.24574,-489.80424,,36,37,0,2,2,3,,,,,,,-42.527126
3409,525.74821,-489.65203,,36,37,0,2,2,3,,,,,,,-42.374916
3410,509.22062,-489.54645,,36,37,0,2,2,3,,,,,,,-42.269336
3411,497.49876,-489.48339,,36,37,0,2,2,3,,,,,,,-42.20627
3412,488.93271,-489.44618,,36,37,0,2,2,3,,,,,,,-42.169065
3413,483.78588,-489.43627,,36,37,0,2,2,3,,,,,,,-42.159154
3414,484.06775,-489.47166,,36,37,0,2,2,3,,,,,,,-42.194545
3415,489.44211,-489.54998,,36,37,0,2,2,3,,,,,,,-42.27286
3416,496.81796,-489.64448,,36,37,0,2,2,3,,,,,,,-42.36737
3417,504.25117,-489.7392,,36,37,0,2,2,3,,,,,,,-42.462085
3418,510.27003,-489.82211,,36,37,0,2,2,3,,,,,,,-42.544992
3419,517.62334,-489.91971,,36,37,0,2,2,3,,,,,,,-42.642594
3420,525.45536,-490.02606,,36,37,0,2,2,3,,,,,,,-42.748942
3421,531.60026,-490.12355,,36,37,0,2,2,3,,,,,,,-42.846437
3422,533.41563,-490.19005,,36,37,0,2,2,3,,,,,,,-42.912931
3423,529.32157,-490.21199,,36,37,0,2,2,3,,,,,,,-42.934872
3424,521.88663,-490.21243,,36,37,0,2,2,3,,,,,,,-42.935319
3425,513.99779,-490.21704,,36,37,0,2,2,3,,,,,,,-42.939929
3426,506.76252,-490.23561,,36,37,0,2,2,3,,,,,,,-42.9585
3427,499.2966,-490.26004,,36,37,0,2,2,3,,,,,,,-42.982925
3428,490.51026,-490.28003,,36,37,0,2,2,3,,,,,,,-43.002916
3429,478.24604,-490.27473,,36,37,0,2,2,3,,,,,,,-42.99762
3430,459.9169,-490.2175,,36,37,0,2,2,3,,,,,,,-42.940388
3431,436.81332,-490.11486,,36,37,0,2,2,3,,,,,,,-42.837741
3432,415.76979,-490.02366,,36,37,0,2,2,3,,,,,,,-42.746543
3433,400.1514,-489.97113,,36,37,0,2,2,3,,,,,,,-42.694017
3434,391.54771,-489.97008,,36,37,0,2,2,3,,,,,,,-42.692967
3435,388.5935,-490.00774,,36,37,0,2,2,3,,,,,,,-42.730629
3436,392.15396,-490.09228,,36,37,0,2,2,3,,,,,,,-42.815161
3437,402.50126,-490.22726,,36,37,0,2,2,3,,,,,,,-42.950144
3438,416.30919,-490.3839,,36,37,0,2,2,3,,,,,,,-43.106786
3439,430.38474,-490.53473,,36,37,0,2,2,3,,,,,,,-43.25762
3440,440.90058,-490.64625,,36,37,0,2,2,3,,,,,,,-43.36914
3441,446.30339,-490.70498,,36,37,0,2,2,3,,,,,,,-43.427868
3442,446.22515,-490.70699,,36,37,0,2,2,3,,,,,,,-43.429879
3443,442.40641,-490.66591,,36,37,0,2,2,3,,,,,,,-43.388791
3444,438.14966,-490.60778,,36,37,0,2,2,3,,,,,,,-43.330668
3445,436.32698,-490.5536,,36,37,0,2,2,3,,,,,,,-43.276483
3446,438.75838,-490.51486,,36,37,0,2,2,3,,,,,,,-43.237741
3447,447.49304,-490.5067,,36,37,0,2,2,3,,,,,,,-43.229586
3448,462.13726,-490.52529,,36,37,0,2,2,3,,,,,,,-43.248174
3449,480.67543,-490.55652,,36,37,0,2,2,3,,,,,,,-43.279404
3450,499.97798,-490.58059,,36,37,0,2,2,3,,,,,,,-43.303474
3451,516.55141,-490.57697,,36,37,0,2,2,3,,,,,,,-43.299853
3452,528.93075,-490.5425,,36,37,0,2,2,3,,,,,,,-43.265387
3453,534.78361,-490.46304,,36,37,0,2,2,3,,,,,,,-43.185927
3454,533.4103,-490.33539,,36,37,0,2,2,3,,,,,,,-43.058271
3455,527.85658,-490.1866,,36,37,0,2,2,3,,,,,,,-42.909489
3456,523.90661,-490.06613,,36,37,0,2,2,3,,,,,,,-42.789016
3457,524.51167,-489.9975,,36,37,0,2,2,3,,,,,,,-42.72038
3458,533.70502,-490.01504,,36,37,0,2,2,3,,,,,,,-42.737925
3459,549.07273,-490.09669,,36,37,0,2,2,3,,,,,,,-42.819575
3460,559.82863,-490.14693,,36,37,0,2,2,3,,,,,,,-42.869812
3461,557.173,-490.08828,,36,37,0,2,2,3,,,,,,,-42.811161
3462,543.86423,-489.94536,,36,37,0,2,2,3,,,,,,,-42.668244
3463,531.13221,-489.81693,,36,37,0,2,2,3,,,,,,,-42.539811
3464,523.48371,-489.74073,,36,37,0,2,2,3,,,,,,,-42.463619
3465,521.88956,-489.72389,,36,37,0,2,2,3,,,,,,,-42.446772
3466,523.30583,-489.73848,,36,37,0,2,2,3,,,,,,,-42.461367
3467,524.16215,-489.75254,,36,37,0,2,2,3,,,,,,,-42.475421
3468,522.71996,-489.75061,,36,37,0,2,2,3,,,,,,,-42.47349
3469,517.66597,-489.72071,,36,37,0,2,2,3,,,,,,,-42.4436
3470,508.55527,-489.65783,,36,37,0,2,2,3,,,,,,,-42.380717
3471,501.29973,-489.614,,36,37,0,2,2,3,,,,,,,-42.33689
3472,500.41856,-489.62921,,36,37,0,2,2,3,,,,,,,-42.352097
3473,506.55607,-489.70963,,36,37,0,2,2,3,,,,,,,-42.432512
3474,517.04758,-489.83272,,36,37,0,2,2,3,,,,,,,-42.555607
3475,528.72144,-489.97242,,36,37,0,2,2,3,,,,,,,-42.695305
3476,535.96943,-490.08072,,36,37,0,2,2,3,,,,,,,-42.803609
3477,534.06926,-490.1165,,36,37,0,2,2,3,,,,,,,-42.839389
3478,522.43277,-490.07384,,36,37,0,2,2,3,,,,,,,-42.796727
3479,502.90022,-489.96606,,36,37,0,2,2,3,,,,,,,-42.688949
3480,480.78632,-489.83679,,36,37,0,2,2,3,,,,,,,-42.559671
3481,459.72316,-489.7144,,36,37,0,2,2,3,,,,,,,-42.437287
3482,441.37314,-489.61047,,36,37,0,2,2,3,,,,,,,-42.333351
3483,423.54555,-489.5023,,36,37,0,2,2,3,,,,,,,-42.225183
3484,405.86742,-489.38398,,36,37,0,2,2,3,,,,,,,-42.106866
3485,390.19698,-489.27029,,36,37,0,2,2,3,,,,,,,-41.993173
3486,379.27065,-489.18448,,36,37,0,2,2,3,,,,,,,-41.907367
3487,375.21815,-489.14451,,36,37,0,2,2,3,,,,,,,-41.867398
3488,379.87363,-489.16544,,36,37,0,2,2,3,,,,,,,-41.88832
3489,393.7974,-489.25033,,36,37,0,2,2,3,,,,,,,-41.973211
3490,415.16165,-489.38047,,36,37,0,2,2,3,,,,,,,-42.103353
3491,443.98161,-489.55457,,36,37,0,2,2,3,,,,,,,-42.277453
3492,478.18181,-489.75462,,36,37,0,2,2,3,,,,,,,-42.47751
3493,514.96555,-489.96014,,36,37,0,2,2,3,,,,,,,-42.683022
3494,550.27598,-490.14382,,36,37,0,2,2,3,,,,,,,-42.866703
3495,579.50891,-490.27655,,36,37,0,2,2,3,,,,,,,-42.999438
3496,598.98329,-490.33736,,36,37,0,2,2,3,,,,,,,-43.060244
3497,606.39694,-490.31398,,36,37,0,2,2,3,,,,,,,-43.036865
3498,602.00099,-490.21187,,36,37,0,2,2,3,,,,,,,-42.934759
3499,585.82473,-490.02937,,36,37,0,2,2,3,,,,,,,-42.752257
3500,563.74659,-489.81415,,36,37,0,2,2,3,,,,,,,-42.537038
3501,545.63117,-489.64876,,36,37,0,2,2,3,,,,,,,-42.371644
3502,537.20182,-489.57998,,36,37,0,2,2,3,,,,,,,-42.302869
3503,539.92641,-489.6189,,36,37,0,2,2,3,,,,,,,-42.341783
3504,553.3625,-489.76209,,36,37,0,2,2,3,,,,,,,-42.484973
3505,572.15944,-489.964,,36,37,0,2,2,3,,,,,,,-42.68689
3506,591.39728,-490.18434,,36,37,0,2,2,3,,,,,,,-42.907222
3507,603.9918,-490.36277,,36,37,0,2,2,3,,,,,,,-43.085659
3508,605.42343,-490.45936,,36,37,0,2,2,3,,,,,,,-43.182249
3509,597.2677,-490.48552,,36,37,0,2,2,3,,,,,,,-43.208408
3510,581.0315,-490.44842,,36,37,0,2,2,3,,,,,,,-43.17131
3511,556.80884,-490.33989,,36,37,0,2,2,3,,,,,,,-43.062779
3512,528.43971,-490.1851,,36,37,0,2,2,3,,,,,,,-42.907989
3513,500.39333,-490.01724,,36,37,0,2,2,3,,,,,,,-42.740129
3514,476.5224,-489.86779,,36,37,0,2,2,3,,,,,,,-42.590672
3515,462.53807,-489.78889,,36,37,0,2,2,3,,,,,,,-42.511778
3516,460.21166,-489.79961,,36,37,0,2,2,3,,,,,,,-42.522494
3517,465.60556,-489.86805,,36,37,0,2,2,3,,,,,,,-42.590932
3518,472.71726,-489.94331,,36,37,0,2,2,3,,,,,,,-42.6662
3519,480.47945,-490.01841,,36,37,0,2,2,3,,,,,,,-42.741294
3520,492.36786,-490.12716,,36,37,0,2,2,3,,,,,,,-42.850041
3521,506.05047,-490.25078,,36,37,0,2,2,3,,,,,,,-42.973665
3522,517.02878,-490.35101,,36,37,0,2,2,3,,,,,,,-43.073896
3523,521.1513,-490.39214,,36,37,0,2,2,3,,,,,,,-43.11503
3524,516.52265,-490.35751,,36,37,0,2,2,3,,,,,,,-43.080395
3525,504.14179,-490.25511,,36,37,0,2,2,3,,,,,,,-42.977999
3526,486.90677,-490.10884,,36,37,0,2,2,3,,,,,,,-42.831724
3527,468.78668,-489.95172,,36,37,0,2,2,3,,,,,,,-42.674606
3528,455.23526,-489.83052,,36,37,0,2,2,3,,,,,,,-42.553404
3529,449.47464,-489.77256,,36,37,0,2,2,3,,,,,,,-42.495442
3530,452.42274,-489.78523,,36,37,0,2,2,3,,,,,,,-42.508115
3531,460.7954,-489.83867,,36,37,0,2,2,3,,,,,,,-42.561557
3532,471.77967,-489.90805,,36,37,0,2,2,3,,,,,,,-42.63094
3533,482.81302,-489.97123,,36,37,0,2,2,3,,,,,,,-42.694113
3534,492.5092,-490.01702,,36,37,0,2,2,3,,,,,,,-42.739902
3535,500.36863,-490.04227,,36,37,0,2,2,3,,,,,,,-42.765154
3536,509.00289,-490.07176,,36,37,0,2,2,3,,,,,,,-42.794642
3537,518.2273,-490.10497,,36,37,0,2,2,3,,,,,,,-42.827855
3538,528.77808,-490.15004,,36,37,0,2,2,3,,,,,,,-42.872922
3539,541.10638,-490.21282,,36,37,0,2,2,3,,,,,,,-42.935706
